Police Beat,CRIME_TYPE,CRIME_DESCRIPTION,STAT_VALUE,REPORT_DATE,Sector,Precinct,Row_Value_ID
S1,Homicide,Homicide,0,05/01/2013,S,SE,"23,570"
S1,Rape,Rape,0,05/01/2013,S,SE,"23,571"
S1,Robbery,Robbery,10,05/01/2013,S,SE,"23,572"
S1,Assault,Assault,5,05/01/2013,S,SE,"23,573"
S1,Larceny-Theft,Larceny-Theft,17,05/01/2013,S,SE,"23,574"
S1,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",11,05/01/2013,S,SE,"23,575"
S1,Burglary,Burglary,11,05/01/2013,S,SE,"23,576"
S2,Homicide,Homicide,1,05/01/2013,S,SE,"23,577"
S2,Rape,Rape,0,05/01/2013,S,SE,"23,578"
S2,Robbery,Robbery,6,05/01/2013,S,SE,"23,579"
S2,Assault,Assault,8,05/01/2013,S,SE,"23,580"
S2,Larceny-Theft,Larceny-Theft,15,05/01/2013,S,SE,"23,581"
S2,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",3,05/01/2013,S,SE,"23,582"
S2,Burglary,Burglary,20,05/01/2013,S,SE,"23,583"
S3,Homicide,Homicide,0,05/01/2013,S,SE,"23,584"
S3,Rape,Rape,0,05/01/2013,S,SE,"23,585"
S3,Robbery,Robbery,3,05/01/2013,S,SE,"23,586"
S3,Assault,Assault,1,05/01/2013,S,SE,"23,587"
S3,Larceny-Theft,Larceny-Theft,25,05/01/2013,S,SE,"23,588"
S3,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",5,05/01/2013,S,SE,"23,589"
S3,Burglary,Burglary,25,05/01/2013,S,SE,"23,590"
F1,Homicide,Homicide,0,05/01/2013,F,SW,"23,591"
F1,Rape,Rape,0,05/01/2013,F,SW,"23,592"
F1,Robbery,Robbery,1,05/01/2013,F,SW,"23,593"
F1,Assault,Assault,3,05/01/2013,F,SW,"23,594"
F1,Larceny-Theft,Larceny-Theft,17,05/01/2013,F,SW,"23,595"
F1,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",4,05/01/2013,F,SW,"23,596"
F1,Burglary,Burglary,18,05/01/2013,F,SW,"23,597"
F2,Homicide,Homicide,0,05/01/2013,F,SW,"23,598"
F2,Rape,Rape,0,05/01/2013,F,SW,"23,599"
F2,Robbery,Robbery,4,05/01/2013,F,SW,"23,600"
F2,Assault,Assault,7,05/01/2013,F,SW,"23,601"
F2,Larceny-Theft,Larceny-Theft,35,05/01/2013,F,SW,"23,602"
F2,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",3,05/01/2013,F,SW,"23,603"
F2,Burglary,Burglary,8,05/01/2013,F,SW,"23,604"
F3,Homicide,Homicide,0,05/01/2013,F,SW,"23,605"
F3,Rape,Rape,0,05/01/2013,F,SW,"23,606"
F3,Robbery,Robbery,3,05/01/2013,F,SW,"23,607"
F3,Assault,Assault,8,05/01/2013,F,SW,"23,608"
F3,Larceny-Theft,Larceny-Theft,13,05/01/2013,F,SW,"23,609"
F3,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",4,05/01/2013,F,SW,"23,610"
F3,Burglary,Burglary,7,05/01/2013,F,SW,"23,611"
W1,Homicide,Homicide,0,05/01/2013,W,SW,"23,612"
W1,Rape,Rape,0,05/01/2013,W,SW,"23,613"
W1,Robbery,Robbery,1,05/01/2013,W,SW,"23,614"
W1,Assault,Assault,1,05/01/2013,W,SW,"23,615"
W1,Larceny-Theft,Larceny-Theft,21,05/01/2013,W,SW,"23,616"
W1,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",8,05/01/2013,W,SW,"23,617"
W1,Burglary,Burglary,25,05/01/2013,W,SW,"23,618"
W2,Homicide,Homicide,0,05/01/2013,W,SW,"23,619"
W2,Rape,Rape,0,05/01/2013,W,SW,"23,620"
W2,Robbery,Robbery,0,05/01/2013,W,SW,"23,621"
W2,Assault,Assault,4,05/01/2013,W,SW,"23,622"
W2,Larceny-Theft,Larceny-Theft,20,05/01/2013,W,SW,"23,623"
W2,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",5,05/01/2013,W,SW,"23,624"
W2,Burglary,Burglary,21,05/01/2013,W,SW,"23,625"
W3,Homicide,Homicide,0,05/01/2013,W,SW,"23,626"
W3,Rape,Rape,0,05/01/2013,W,SW,"23,627"
W3,Robbery,Robbery,1,05/01/2013,W,SW,"23,628"
W3,Assault,Assault,1,05/01/2013,W,SW,"23,629"
W3,Larceny-Theft,Larceny-Theft,33,05/01/2013,W,SW,"23,630"
W3,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",10,05/01/2013,W,SW,"23,631"
W3,Burglary,Burglary,13,05/01/2013,W,SW,"23,632"
L2,Homicide,Homicide,0,06/01/2013,L,N,"23,633"
L2,Rape,Rape,0,06/01/2013,L,N,"23,634"
L2,Robbery,Robbery,1,06/01/2013,L,N,"23,635"
L2,Assault,Assault,1,06/01/2013,L,N,"23,636"
L2,Larceny-Theft,Larceny-Theft,27,06/01/2013,L,N,"23,637"
L2,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",16,06/01/2013,L,N,"23,638"
L2,Burglary,Burglary,20,06/01/2013,L,N,"23,639"
L3,Homicide,Homicide,0,06/01/2013,L,N,"23,640"
L3,Rape,Rape,0,06/01/2013,L,N,"23,641"
L3,Robbery,Robbery,1,06/01/2013,L,N,"23,642"
L3,Assault,Assault,1,06/01/2013,L,N,"23,643"
L3,Larceny-Theft,Larceny-Theft,22,06/01/2013,L,N,"23,644"
L3,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",19,06/01/2013,L,N,"23,645"
L3,Burglary,Burglary,34,06/01/2013,L,N,"23,646"
N1,Homicide,Homicide,0,06/01/2013,N,N,"23,647"
N1,Rape,Rape,2,06/01/2013,N,N,"23,648"
N1,Robbery,Robbery,2,06/01/2013,N,N,"23,649"
N1,Assault,Assault,2,06/01/2013,N,N,"23,650"
N1,Larceny-Theft,Larceny-Theft,23,06/01/2013,N,N,"23,651"
N1,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",3,06/01/2013,N,N,"23,652"
N1,Burglary,Burglary,19,06/01/2013,N,N,"23,653"
N2,Homicide,Homicide,0,06/01/2013,N,N,"23,654"
N2,Rape,Rape,0,06/01/2013,N,N,"23,655"
N2,Robbery,Robbery,2,06/01/2013,N,N,"23,656"
N2,Assault,Assault,1,06/01/2013,N,N,"23,657"
N2,Larceny-Theft,Larceny-Theft,28,06/01/2013,N,N,"23,658"
N2,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",5,06/01/2013,N,N,"23,659"
N2,Burglary,Burglary,11,06/01/2013,N,N,"23,660"
N3,Homicide,Homicide,0,06/01/2013,N,N,"23,661"
N3,Rape,Rape,0,06/01/2013,N,N,"23,662"
N3,Robbery,Robbery,3,06/01/2013,N,N,"23,663"
N3,Assault,Assault,1,06/01/2013,N,N,"23,664"
N3,Larceny-Theft,Larceny-Theft,40,06/01/2013,N,N,"23,665"
N3,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",12,06/01/2013,N,N,"23,666"
N3,Burglary,Burglary,10,06/01/2013,N,N,"23,667"
U1,Homicide,Homicide,0,06/01/2013,U,N,"23,668"
U1,Rape,Rape,0,06/01/2013,U,N,"23,669"
U1,Robbery,Robbery,1,06/01/2013,U,N,"23,670"
U1,Assault,Assault,0,06/01/2013,U,N,"23,671"
U1,Larceny-Theft,Larceny-Theft,18,06/01/2013,U,N,"23,672"
U1,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",16,06/01/2013,U,N,"23,673"
U1,Burglary,Burglary,16,06/01/2013,U,N,"23,674"
U2,Homicide,Homicide,0,06/01/2013,U,N,"23,675"
U2,Rape,Rape,0,06/01/2013,U,N,"23,676"
U2,Robbery,Robbery,1,06/01/2013,U,N,"23,677"
U2,Assault,Assault,2,06/01/2013,U,N,"23,678"
U2,Larceny-Theft,Larceny-Theft,32,06/01/2013,U,N,"23,679"
U2,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",11,06/01/2013,U,N,"23,680"
U2,Burglary,Burglary,17,06/01/2013,U,N,"23,681"
U3,Homicide,Homicide,1,06/01/2013,U,N,"23,682"
U3,Rape,Rape,1,06/01/2013,U,N,"23,683"
U3,Robbery,Robbery,3,06/01/2013,U,N,"23,684"
U3,Assault,Assault,4,06/01/2013,U,N,"23,685"
U3,Larceny-Theft,Larceny-Theft,18,06/01/2013,U,N,"23,686"
U3,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",7,06/01/2013,U,N,"23,687"
U3,Burglary,Burglary,10,06/01/2013,U,N,"23,688"
D1,Homicide,Homicide,0,06/01/2013,D,W,"23,689"
D1,Rape,Rape,0,06/01/2013,D,W,"23,690"
D1,Robbery,Robbery,2,06/01/2013,D,W,"23,691"
D1,Assault,Assault,11,06/01/2013,D,W,"23,692"
D1,Larceny-Theft,Larceny-Theft,69,06/01/2013,D,W,"23,693"
D1,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",7,06/01/2013,D,W,"23,694"
D1,Burglary,Burglary,7,06/01/2013,D,W,"23,695"
D2,Homicide,Homicide,0,06/01/2013,D,W,"23,696"
D2,Rape,Rape,0,06/01/2013,D,W,"23,697"
D2,Robbery,Robbery,3,06/01/2013,D,W,"23,698"
D2,Assault,Assault,4,06/01/2013,D,W,"23,699"
D2,Larceny-Theft,Larceny-Theft,36,06/01/2013,D,W,"23,700"
D2,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",1,06/01/2013,D,W,"23,701"
D2,Burglary,Burglary,13,06/01/2013,D,W,"23,702"
D3,Homicide,Homicide,0,06/01/2013,D,W,"23,703"
D3,Rape,Rape,0,06/01/2013,D,W,"23,704"
D3,Robbery,Robbery,2,06/01/2013,D,W,"23,705"
D3,Assault,Assault,3,06/01/2013,D,W,"23,706"
D3,Larceny-Theft,Larceny-Theft,38,06/01/2013,D,W,"23,707"
D3,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",8,06/01/2013,D,W,"23,708"
D3,Burglary,Burglary,10,06/01/2013,D,W,"23,709"
K1,Homicide,Homicide,0,06/01/2013,K,W,"23,710"
K1,Rape,Rape,1,06/01/2013,K,W,"23,711"
K1,Robbery,Robbery,7,06/01/2013,K,W,"23,712"
K1,Assault,Assault,8,06/01/2013,K,W,"23,713"
K1,Larceny-Theft,Larceny-Theft,60,06/01/2013,K,W,"23,714"
K1,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",1,06/01/2013,K,W,"23,715"
K1,Burglary,Burglary,3,06/01/2013,K,W,"23,716"
K2,Homicide,Homicide,0,06/01/2013,K,W,"23,717"
K2,Rape,Rape,0,06/01/2013,K,W,"23,718"
K2,Robbery,Robbery,7,06/01/2013,K,W,"23,719"
K2,Assault,Assault,8,06/01/2013,K,W,"23,720"
K2,Larceny-Theft,Larceny-Theft,14,06/01/2013,K,W,"23,721"
K2,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",0,06/01/2013,K,W,"23,722"
K2,Burglary,Burglary,1,06/01/2013,K,W,"23,723"
K3,Homicide,Homicide,0,06/01/2013,K,W,"23,724"
K3,Rape,Rape,0,06/01/2013,K,W,"23,725"
K3,Robbery,Robbery,7,06/01/2013,K,W,"23,726"
K3,Assault,Assault,4,06/01/2013,K,W,"23,727"
K3,Larceny-Theft,Larceny-Theft,52,06/01/2013,K,W,"23,728"
K3,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",6,06/01/2013,K,W,"23,729"
K3,Burglary,Burglary,6,06/01/2013,K,W,"23,730"
M1,Homicide,Homicide,0,06/01/2013,M,W,"23,731"
M1,Rape,Rape,0,06/01/2013,M,W,"23,732"
M1,Robbery,Robbery,0,06/01/2013,M,W,"23,733"
M1,Assault,Assault,4,06/01/2013,M,W,"23,734"
M1,Larceny-Theft,Larceny-Theft,37,06/01/2013,M,W,"23,735"
M1,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",6,06/01/2013,M,W,"23,736"
M1,Burglary,Burglary,12,06/01/2013,M,W,"23,737"
M2,Homicide,Homicide,0,06/01/2013,M,W,"23,738"
M2,Rape,Rape,1,06/01/2013,M,W,"23,739"
M2,Robbery,Robbery,11,06/01/2013,M,W,"23,740"
M2,Assault,Assault,6,06/01/2013,M,W,"23,741"
M2,Larceny-Theft,Larceny-Theft,50,06/01/2013,M,W,"23,742"
M2,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",1,06/01/2013,M,W,"23,743"
M2,Burglary,Burglary,6,06/01/2013,M,W,"23,744"
M3,Homicide,Homicide,0,06/01/2013,M,W,"23,745"
M3,Rape,Rape,0,06/01/2013,M,W,"23,746"
M3,Robbery,Robbery,4,06/01/2013,M,W,"23,747"
M3,Assault,Assault,5,06/01/2013,M,W,"23,748"
M3,Larceny-Theft,Larceny-Theft,76,06/01/2013,M,W,"23,749"
M3,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",0,06/01/2013,M,W,"23,750"
M3,Burglary,Burglary,1,06/01/2013,M,W,"23,751"
Q1,Homicide,Homicide,0,06/01/2013,Q,W,"23,752"
Q1,Rape,Rape,0,06/01/2013,Q,W,"23,753"
Q1,Robbery,Robbery,1,06/01/2013,Q,W,"23,754"
Q1,Assault,Assault,4,06/01/2013,Q,W,"23,755"
Q1,Larceny-Theft,Larceny-Theft,22,06/01/2013,Q,W,"23,756"
Q1,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",5,06/01/2013,Q,W,"23,757"
Q1,Burglary,Burglary,15,06/01/2013,Q,W,"23,758"
Q2,Homicide,Homicide,0,06/01/2013,Q,W,"23,759"
Q2,Rape,Rape,0,06/01/2013,Q,W,"23,760"
Q2,Robbery,Robbery,4,06/01/2013,Q,W,"23,761"
Q2,Assault,Assault,0,06/01/2013,Q,W,"23,762"
Q2,Larceny-Theft,Larceny-Theft,32,06/01/2013,Q,W,"23,763"
Q2,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",8,06/01/2013,Q,W,"23,764"
Q2,Burglary,Burglary,16,06/01/2013,Q,W,"23,765"
Q3,Homicide,Homicide,0,06/01/2013,Q,W,"23,766"
Q3,Rape,Rape,0,06/01/2013,Q,W,"23,767"
Q3,Robbery,Robbery,1,06/01/2013,Q,W,"23,768"
Q3,Assault,Assault,1,06/01/2013,Q,W,"23,769"
Q3,Larceny-Theft,Larceny-Theft,12,06/01/2013,Q,W,"23,770"
Q3,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",4,06/01/2013,Q,W,"23,771"
Q3,Burglary,Burglary,14,06/01/2013,Q,W,"23,772"
C1,Homicide,Homicide,0,06/01/2013,C,E,"23,773"
C1,Rape,Rape,0,06/01/2013,C,E,"23,774"
C1,Robbery,Robbery,0,06/01/2013,C,E,"23,775"
C1,Assault,Assault,1,06/01/2013,C,E,"23,776"
C1,Larceny-Theft,Larceny-Theft,28,06/01/2013,C,E,"23,777"
C1,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",6,06/01/2013,C,E,"23,778"
C1,Burglary,Burglary,21,06/01/2013,C,E,"23,779"
C2,Homicide,Homicide,0,06/01/2013,C,E,"23,780"
C2,Rape,Rape,0,06/01/2013,C,E,"23,781"
C2,Robbery,Robbery,5,06/01/2013,C,E,"23,782"
C2,Assault,Assault,3,06/01/2013,C,E,"23,783"
C2,Larceny-Theft,Larceny-Theft,27,06/01/2013,C,E,"23,784"
C2,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",3,06/01/2013,C,E,"23,785"
C2,Burglary,Burglary,11,06/01/2013,C,E,"23,786"
C3,Homicide,Homicide,0,06/01/2013,C,E,"23,787"
C3,Rape,Rape,0,06/01/2013,C,E,"23,788"
C3,Robbery,Robbery,0,06/01/2013,C,E,"23,789"
C3,Assault,Assault,0,06/01/2013,C,E,"23,790"
C3,Larceny-Theft,Larceny-Theft,14,06/01/2013,C,E,"23,791"
C3,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",4,06/01/2013,C,E,"23,792"
C3,Burglary,Burglary,9,06/01/2013,C,E,"23,793"
E1,Homicide,Homicide,0,06/01/2013,E,E,"23,794"
E1,Rape,Rape,0,06/01/2013,E,E,"23,795"
E1,Robbery,Robbery,0,06/01/2013,E,E,"23,796"
E1,Assault,Assault,3,06/01/2013,E,E,"23,797"
E1,Larceny-Theft,Larceny-Theft,21,06/01/2013,E,E,"23,798"
E1,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",8,06/01/2013,E,E,"23,799"
E1,Burglary,Burglary,8,06/01/2013,E,E,"23,800"
E2,Homicide,Homicide,0,06/01/2013,E,E,"23,801"
E2,Rape,Rape,0,06/01/2013,E,E,"23,802"
E2,Robbery,Robbery,5,06/01/2013,E,E,"23,803"
E2,Assault,Assault,6,06/01/2013,E,E,"23,804"
E2,Larceny-Theft,Larceny-Theft,55,06/01/2013,E,E,"23,805"
E2,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",8,06/01/2013,E,E,"23,806"
E2,Burglary,Burglary,9,06/01/2013,E,E,"23,807"
E3,Homicide,Homicide,0,06/01/2013,E,E,"23,808"
E3,Rape,Rape,1,06/01/2013,E,E,"23,809"
E3,Robbery,Robbery,2,06/01/2013,E,E,"23,810"
E3,Assault,Assault,4,06/01/2013,E,E,"23,811"
E3,Larceny-Theft,Larceny-Theft,12,06/01/2013,E,E,"23,812"
E3,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",4,06/01/2013,E,E,"23,813"
E3,Burglary,Burglary,3,06/01/2013,E,E,"23,814"
G1,Homicide,Homicide,0,06/01/2013,G,E,"23,815"
G1,Rape,Rape,0,06/01/2013,G,E,"23,816"
G1,Robbery,Robbery,6,06/01/2013,G,E,"23,817"
G1,Assault,Assault,4,06/01/2013,G,E,"23,818"
G1,Larceny-Theft,Larceny-Theft,14,06/01/2013,G,E,"23,819"
G1,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",3,06/01/2013,G,E,"23,820"
G1,Burglary,Burglary,4,06/01/2013,G,E,"23,821"
G2,Homicide,Homicide,0,06/01/2013,G,E,"23,822"
G2,Rape,Rape,1,06/01/2013,G,E,"23,823"
G2,Robbery,Robbery,4,06/01/2013,G,E,"23,824"
G2,Assault,Assault,2,06/01/2013,G,E,"23,825"
G2,Larceny-Theft,Larceny-Theft,28,06/01/2013,G,E,"23,826"
G2,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",4,06/01/2013,G,E,"23,827"
G2,Burglary,Burglary,5,06/01/2013,G,E,"23,828"
G3,Homicide,Homicide,0,06/01/2013,G,E,"23,829"
G3,Rape,Rape,0,06/01/2013,G,E,"23,830"
G3,Robbery,Robbery,1,06/01/2013,G,E,"23,831"
G3,Assault,Assault,1,06/01/2013,G,E,"23,832"
G3,Larceny-Theft,Larceny-Theft,27,06/01/2013,G,E,"23,833"
G3,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",1,06/01/2013,G,E,"23,834"
G3,Burglary,Burglary,5,06/01/2013,G,E,"23,835"
O1,Homicide,Homicide,0,06/01/2013,O,SE,"23,836"
O1,Rape,Rape,0,06/01/2013,O,SE,"23,837"
O1,Robbery,Robbery,2,06/01/2013,O,SE,"23,838"
O1,Assault,Assault,8,06/01/2013,O,SE,"23,839"
O1,Larceny-Theft,Larceny-Theft,23,06/01/2013,O,SE,"23,840"
O1,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",7,06/01/2013,O,SE,"23,841"
O1,Burglary,Burglary,8,06/01/2013,O,SE,"23,842"
O2,Homicide,Homicide,0,06/01/2013,O,SE,"23,843"
O2,Rape,Rape,0,06/01/2013,O,SE,"23,844"
O2,Robbery,Robbery,2,06/01/2013,O,SE,"23,845"
O2,Assault,Assault,2,06/01/2013,O,SE,"23,846"
O2,Larceny-Theft,Larceny-Theft,21,06/01/2013,O,SE,"23,847"
O2,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",3,06/01/2013,O,SE,"23,848"
O2,Burglary,Burglary,10,06/01/2013,O,SE,"23,849"
O3,Homicide,Homicide,0,06/01/2013,O,SE,"23,850"
O3,Rape,Rape,0,06/01/2013,O,SE,"23,851"
O3,Robbery,Robbery,0,06/01/2013,O,SE,"23,852"
O3,Assault,Assault,0,06/01/2013,O,SE,"23,853"
O3,Larceny-Theft,Larceny-Theft,16,06/01/2013,O,SE,"23,854"
O3,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",6,06/01/2013,O,SE,"23,855"
O3,Burglary,Burglary,6,06/01/2013,O,SE,"23,856"
R1,Homicide,Homicide,0,06/01/2013,R,SE,"23,857"
R1,Rape,Rape,0,06/01/2013,R,SE,"23,858"
R1,Robbery,Robbery,0,06/01/2013,R,SE,"23,859"
R1,Assault,Assault,3,06/01/2013,R,SE,"23,860"
R1,Larceny-Theft,Larceny-Theft,26,06/01/2013,R,SE,"23,861"
R1,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",3,06/01/2013,R,SE,"23,862"
R1,Burglary,Burglary,8,06/01/2013,R,SE,"23,863"
R2,Homicide,Homicide,0,06/01/2013,R,SE,"23,864"
R2,Rape,Rape,0,06/01/2013,R,SE,"23,865"
R2,Robbery,Robbery,4,06/01/2013,R,SE,"23,866"
R2,Assault,Assault,3,06/01/2013,R,SE,"23,867"
R2,Larceny-Theft,Larceny-Theft,21,06/01/2013,R,SE,"23,868"
R2,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",9,06/01/2013,R,SE,"23,869"
R2,Burglary,Burglary,26,06/01/2013,R,SE,"23,870"
R3,Homicide,Homicide,0,06/01/2013,R,SE,"23,871"
R3,Rape,Rape,0,06/01/2013,R,SE,"23,872"
R3,Robbery,Robbery,1,06/01/2013,R,SE,"23,873"
R3,Assault,Assault,3,06/01/2013,R,SE,"23,874"
R3,Larceny-Theft,Larceny-Theft,14,06/01/2013,R,SE,"23,875"
R3,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",7,06/01/2013,R,SE,"23,876"
R3,Burglary,Burglary,13,06/01/2013,R,SE,"23,877"
S1,Homicide,Homicide,0,06/01/2013,S,SE,"23,878"
S1,Rape,Rape,1,06/01/2013,S,SE,"23,879"
S1,Robbery,Robbery,5,06/01/2013,S,SE,"23,880"
S1,Assault,Assault,2,06/01/2013,S,SE,"23,881"
S1,Larceny-Theft,Larceny-Theft,12,06/01/2013,S,SE,"23,882"
S1,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",11,06/01/2013,S,SE,"23,883"
S1,Burglary,Burglary,13,06/01/2013,S,SE,"23,884"
S2,Homicide,Homicide,0,06/01/2013,S,SE,"23,885"
S2,Rape,Rape,1,06/01/2013,S,SE,"23,886"
S2,Robbery,Robbery,5,06/01/2013,S,SE,"23,887"
S2,Assault,Assault,9,06/01/2013,S,SE,"23,888"
S2,Larceny-Theft,Larceny-Theft,17,06/01/2013,S,SE,"23,889"
S2,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",4,06/01/2013,S,SE,"23,890"
S2,Burglary,Burglary,11,06/01/2013,S,SE,"23,891"
S3,Homicide,Homicide,0,06/01/2013,S,SE,"23,892"
S3,Rape,Rape,0,06/01/2013,S,SE,"23,893"
S3,Robbery,Robbery,1,06/01/2013,S,SE,"23,894"
S3,Assault,Assault,4,06/01/2013,S,SE,"23,895"
S3,Larceny-Theft,Larceny-Theft,30,06/01/2013,S,SE,"23,896"
S3,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",7,06/01/2013,S,SE,"23,897"
S3,Burglary,Burglary,17,06/01/2013,S,SE,"23,898"
F1,Homicide,Homicide,0,06/01/2013,F,SW,"23,899"
F1,Rape,Rape,0,06/01/2013,F,SW,"23,900"
F1,Robbery,Robbery,2,06/01/2013,F,SW,"23,901"
F1,Assault,Assault,7,06/01/2013,F,SW,"23,902"
F1,Larceny-Theft,Larceny-Theft,22,06/01/2013,F,SW,"23,903"
F1,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",4,06/01/2013,F,SW,"23,904"
F1,Burglary,Burglary,8,06/01/2013,F,SW,"23,905"
F2,Homicide,Homicide,0,06/01/2013,F,SW,"23,906"
F2,Rape,Rape,1,06/01/2013,F,SW,"23,907"
F2,Robbery,Robbery,1,06/01/2013,F,SW,"23,908"
F2,Assault,Assault,0,06/01/2013,F,SW,"23,909"
F2,Larceny-Theft,Larceny-Theft,26,06/01/2013,F,SW,"23,910"
F2,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",5,06/01/2013,F,SW,"23,911"
F2,Burglary,Burglary,10,06/01/2013,F,SW,"23,912"
F3,Homicide,Homicide,0,06/01/2013,F,SW,"23,913"
F3,Rape,Rape,0,06/01/2013,F,SW,"23,914"
F3,Robbery,Robbery,1,06/01/2013,F,SW,"23,915"
F3,Assault,Assault,1,06/01/2013,F,SW,"23,916"
F3,Larceny-Theft,Larceny-Theft,10,06/01/2013,F,SW,"23,917"
F3,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",7,06/01/2013,F,SW,"23,918"
F3,Burglary,Burglary,9,06/01/2013,F,SW,"23,919"
W1,Homicide,Homicide,0,06/01/2013,W,SW,"23,920"
W1,Rape,Rape,0,06/01/2013,W,SW,"23,921"
W1,Robbery,Robbery,1,06/01/2013,W,SW,"23,922"
W1,Assault,Assault,3,06/01/2013,W,SW,"23,923"
W1,Larceny-Theft,Larceny-Theft,20,06/01/2013,W,SW,"23,924"
W1,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",7,06/01/2013,W,SW,"23,925"
W1,Burglary,Burglary,13,06/01/2013,W,SW,"23,926"
W2,Homicide,Homicide,0,06/01/2013,W,SW,"23,927"
W2,Rape,Rape,0,06/01/2013,W,SW,"23,928"
W2,Robbery,Robbery,1,06/01/2013,W,SW,"23,929"
W2,Assault,Assault,0,06/01/2013,W,SW,"23,930"
W2,Larceny-Theft,Larceny-Theft,22,06/01/2013,W,SW,"23,931"
W2,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",4,06/01/2013,W,SW,"23,932"
W2,Burglary,Burglary,11,06/01/2013,W,SW,"23,933"
